indexes,labels,dist_euclid,dist_cos
5036,8,162.56621,0.49831462
5037,7,127.66957,0.8060395
5038,0,200.34819,0.44540298
5039,0,151.70964,0.7005957
5040,2,191.05225,0.4144378
5041,4,155.51505,0.7695544
5042,8,158.75497,0.68073833
5043,2,153.98271,0.64655435
5044,0,184.21222,0.34746096
5045,9,163.23459,0.59573585
5046,3,160.26283,0.7014893
5047,4,179.37727,0.56999534
5048,4,135.74693,0.90958303
5049,6,126.28631,0.87121487
5050,9,153.2285,0.6988791
5051,4,144.68051,0.73284894
5052,6,136.73715,0.77278996
5053,4,223.88887,0.4086146
5054,2,139.85165,0.7996785
5055,9,146.82158,0.6116421
5056,9,205.02954,0.45641157
5057,3,150.16953,0.75911415
5058,3,192.28375,0.6232091
5059,4,149.43805,0.7085507
5060,8,169.95207,0.609944
5061,5,188.98238,0.53796816
5062,3,196.15918,0.4301115
5063,9,164.17401,0.6485899
5064,8,163.53313,0.6892904
5065,3,163.3632,0.6506913
5066,4,131.63466,0.8689225
5067,8,197.17834,0.5138834
5068,5,132.31668,0.89639246
5069,3,190.22823,0.5414727
5070,3,193.05643,0.5195519
5071,0,187.98875,0.3684413
5072,0,183.69533,0.44949713
5073,0,225.4574,0.3554657
5074,0,173.62868,0.54798955
5075,6,137.32861,0.7568623
5076,8,230.94635,0.24074408
5077,0,199.36723,0.5349354
5078,5,148.60648,0.7681182
5079,5,162.74783,0.7247397
5080,4,143.4727,0.78429836
5081,1,154.79553,0.66500676
5082,4,178.56673,0.5857076
5083,8,149.92447,0.7499633
5084,5,146.58357,0.8529392
5085,9,140.14613,0.7876944
5086,7,131.6104,0.7991654
5087,1,210.5701,0.43627673
5088,6,122.77437,0.78741425
5089,0,145.11902,0.711462
5090,9,210.90579,0.45279086
5091,0,154.09282,0.6916099
5092,7,135.403,0.7470627
5093,0,165.5588,0.52894676
5094,7,218.08865,0.3890935
5095,5,168.29974,0.771815
5096,2,205.26825,0.49615932
5097,0,149.50146,0.69692683
5098,7,152.80048,0.73708797
5099,7,128.08604,0.82371974
5100,6,149.46814,0.6363175
5101,2,156.01524,0.7679196
5102,2,162.92271,0.75601435
5103,4,229.99532,0.28447413
5104,0,169.4772,0.5231882
5105,4,176.66133,0.5887274
5106,3,166.02525,0.6580197
5107,2,145.69704,0.83809084
5108,4,156.44347,0.66986203
5109,8,143.28108,0.6594648
5110,7,107.242805,0.86932206
5111,0,182.62224,0.61982834
5112,3,154.48419,0.6725929
5113,9,173.03642,0.62026346
5114,0,165.9196,0.6376422
5115,3,215.98705,0.42172188
5116,7,187.97365,0.5047121
5117,5,200.48564,0.42855883
5118,0,151.06284,0.6197529
5119,0,168.96295,0.69888234
5120,0,136.91385,0.7287882
5121,5,157.4051,0.9001267
5122,7,155.1704,0.7010069
5123,8,166.09663,0.5438127
5124,1,136.93532,0.8116951
5125,2,134.54861,0.75903505
5126,4,177.93875,0.6042023
5127,1,156.63715,0.7065858
5128,8,176.50407,0.6464156
5129,2,142.19945,0.79460746
5130,3,217.6333,0.4092314
5131,3,187.75517,0.50242865
5132,7,158.76447,0.60680896
5133,5,156.01947,0.7141752
5134,0,192.10692,0.51564735
5135,7,126.48817,0.8042326
5136,2,207.39763,0.4280873
5137,0,151.36186,0.73449594
5138,7,132.37924,0.81457144
5139,4,139.71024,0.8306127
5140,9,182.90616,0.50879323
5141,7,183.45583,0.41414124
5142,1,134.12946,0.7952909
5143,4,128.08124,0.91700846
5144,4,197.92859,0.5281579
5145,2,223.99986,0.45623523
5146,1,158.76462,0.7941508
5147,6,184.99649,0.4993086
5148,0,164.60614,0.722709
5149,1,149.06978,0.7755654
5150,5,181.70901,0.5272467
5151,8,173.18782,0.7513839
5152,5,139.42134,0.8325748
5153,8,139.30888,0.7284247
5154,0,186.4017,0.55495614
5155,4,160.70135,0.69150513
5156,4,149.40395,0.9176404
5157,6,153.72162,0.72679585
5158,8,181.75804,0.5671639
5159,4,147.4457,0.79966795
5160,6,160.67749,0.653833
5161,0,164.15988,0.64059204
5162,8,173.34445,0.52034783
5163,9,194.36893,0.6908704
5164,2,204.32043,0.41144094
5165,4,156.36691,0.6999054
5166,7,155.5011,0.70280683
5167,3,147.32556,0.7843601
5168,8,187.20592,0.6526887
5169,2,167.90315,0.71456164
5170,4,159.27153,0.6536201
5171,8,184.11948,0.6311674
5172,9,133.86461,0.7820823
5173,8,163.8677,0.6510707
5174,2,150.37975,0.7031552
5175,0,187.80847,0.36725765
5176,4,163.82149,0.6612044
5177,0,139.59946,0.7707638
5178,4,159.78319,0.70667404
5179,3,141.9181,0.86332834
5180,3,170.30754,0.63553077
5181,7,147.05159,0.7349548
5182,6,187.92245,0.38056168
5183,3,151.8583,0.7540706
5184,1,187.53593,0.60016745
5185,0,146.68839,0.79663163
5186,9,174.17595,0.4842188
5187,8,159.96704,0.57322574
5188,4,174.53899,0.49162707
5189,8,154.84145,0.7649072
5190,3,146.97636,0.7442176
5191,0,166.37065,0.49591932
5192,1,147.28288,0.6532388
5193,3,168.01851,0.75422996
5194,7,117.47754,0.8926094
5195,4,141.73898,0.90294766
5196,2,149.2661,0.73580396
5197,4,129.51192,0.88532126
5198,2,179.14201,0.5886481
5199,8,171.00665,0.59339523
5200,3,188.60117,0.61012095
5201,4,167.75835,0.64059365
5202,2,152.01166,0.82377297
5203,3,156.25557,0.7428227
5204,3,139.69485,0.7020599
5205,2,154.83351,0.73342735
5206,0,149.65662,0.71872133
5207,3,173.24176,0.6490871
5208,0,162.15967,0.8238254
5209,3,166.16402,0.6088271
5210,4,116.39799,0.87126154
5211,0,167.69951,0.49551296
5212,4,138.86818,0.78324944
5213,4,119.634254,0.85440564
5214,4,189.02054,0.5656015
5215,7,120.55568,0.90032613
5216,0,157.67387,0.63521236
5217,0,153.65652,0.7541094
5218,2,169.09846,0.60450906
5219,0,166.36845,0.42690167
5220,4,163.92386,0.65147156
5221,5,198.58449,0.61494946
5222,7,128.89093,0.7085222
5223,3,161.29408,0.6924143
5224,1,162.81401,0.8243364
5225,9,185.77248,0.5897012
5226,8,165.98918,0.661884
5227,3,170.3986,0.5988202
5228,5,187.50836,0.6197898
5229,3,203.1225,0.5202091
5230,5,165.86963,0.75164616
5231,4,151.72197,0.91034436
5232,6,149.78546,0.64656496
5233,0,156.79544,0.7758451
5234,7,186.78976,0.4588954
5235,7,122.63782,0.8883102
5236,6,179.37073,0.58476925
5237,4,173.65135,0.6315044
5238,6,211.27167,0.39277986
5239,7,133.91939,0.7614402
5240,0,204.59921,0.28706932
5241,5,191.40146,0.45883685
5242,6,134.73444,0.7766521
5243,0,224.45844,0.28131685
5244,8,168.9988,0.4795509
5245,0,151.12402,0.8093699
5246,8,194.5329,0.66429806
5247,0,177.9128,0.53707796
5248,5,156.15271,0.8889145
5249,3,130.53583,0.8370926
5250,4,130.77045,0.8227423
5251,3,177.22888,0.5203254
5252,5,191.05952,0.56590396
5253,0,177.8915,0.6340283
5254,0,151.02983,0.75314415
5255,0,173.54387,0.6452962
5256,7,117.244194,0.8878316
5257,7,161.82391,0.6740992
5258,7,115.68903,0.7769744
5259,0,154.41827,0.7809302
5260,5,178.85239,0.5483968
5261,2,230.3643,0.39754128
5262,7,116.19805,0.87470275
5263,4,164.83453,0.5901478
5264,5,146.30821,0.7856884
5265,5,144.64973,0.7571504
5266,8,156.01674,0.7013477
5267,3,165.14693,0.655652
5268,3,157.07097,0.84494483
5269,0,187.0028,0.6240415
5270,4,182.03755,0.5993285
5271,4,157.71338,0.7109716
5272,7,117.63449,0.80324924
5273,3,136.33354,0.7768717
5274,3,154.97746,0.8632806
5275,3,147.87987,0.78956836
5276,9,177.42514,0.56687146
5277,3,175.45235,0.5748691
5278,2,146.65225,0.8187906
5279,0,175.80574,0.579102
5280,0,153.65233,0.7577354
5281,0,163.45312,0.7826216
5282,0,154.54329,0.6785935
5283,3,154.17485,0.6659187
5284,7,112.32128,0.8831719
5285,4,160.34044,0.6198253
5286,7,189.50867,0.51472104
5287,0,174.56863,0.6138557
5288,4,120.51564,0.8785857
5289,4,144.84586,0.7003571
5290,9,164.7666,0.66985434
5291,7,135.68988,0.9136352
5292,5,137.69666,0.8062887
5293,4,153.30162,0.6505349
5294,0,183.03488,0.6739041
5295,9,180.50009,0.46459192
5296,3,192.11006,0.34308025
5297,0,163.59712,0.6251941
5298,2,155.25487,0.70731556
5299,3,181.8492,0.5749442
5300,0,152.79324,0.5285202
5301,5,140.17361,0.8821727
5302,4,153.77316,0.6397753
5303,7,113.18923,0.8851806
5304,1,165.56992,0.71833473
5305,7,161.11317,0.76497334
5306,3,137.88054,0.8200734
5307,4,199.40723,0.5143747
5308,3,184.86711,0.40469885
5309,4,163.52103,0.6159798
5310,5,157.54945,0.72670674
5311,4,127.75151,0.91141045
5312,3,139.59178,0.7898307
5313,7,170.04248,0.6503208
5314,7,160.34233,0.6799661
5315,3,163.68231,0.70855504
5316,8,199.55173,0.553009
5317,6,143.27286,0.84076834
5318,4,140.31894,0.7627572
5319,3,185.86497,0.7068559
5320,4,210.60063,0.5005985
5321,7,197.22661,0.3668315
5322,0,189.18059,0.6749321
5323,8,171.1169,0.6584917
5324,9,167.37346,0.7169456
5325,5,148.23895,0.75535154
5326,1,167.4661,0.46695542
5327,5,165.62823,0.6619824
5328,6,143.25452,0.7229651
5329,8,155.56949,0.70720565
5330,3,161.64398,0.8035849
5331,3,196.77028,0.40623984
5332,6,139.55367,0.82105774
5333,4,140.53896,0.80878264
5334,0,142.44284,0.6950155
5335,7,181.2264,0.54705685
5336,3,155.05872,0.76205784
5337,6,128.10521,0.8506404
5338,3,154.21353,0.7517671
5339,3,135.25102,0.79383785
5340,3,145.10973,0.8339949
5341,2,212.20827,0.35072574
5342,7,125.2351,0.89746195
5343,1,131.47377,0.8161201
5344,3,136.05748,0.88027346
5345,3,188.28891,0.577729
5346,3,191.31209,0.5930152
5347,1,136.01729,0.82738024
5348,3,175.7107,0.72672856
5349,7,113.54367,0.88009685
5350,2,154.76865,0.6545971
5351,3,128.4007,0.79386544
5352,7,142.91118,0.7441247
5353,4,188.59569,0.5586816
5354,5,144.7206,0.82926524
5355,6,132.15126,0.8619529
5356,6,182.58263,0.3958245
5357,7,133.69452,0.8737148
5358,7,172.77809,0.5714112
5359,0,146.62193,0.8215207
5360,2,193.8036,0.5563919
5361,7,170.87975,0.63336676
5362,0,169.25801,0.6518634
5363,4,198.83856,0.45495278
5364,4,135.37823,0.86671513
5365,9,149.87245,0.7162637
5366,0,176.66342,0.6380476
5367,8,139.13614,0.7216721
5368,8,168.46944,0.61246604
5369,7,199.82533,0.38070393
5370,7,112.40541,0.9033971
5371,4,130.2158,0.9023569
5372,4,127.48162,0.7576896
5373,3,158.08185,0.717769
5374,1,166.87973,0.5274365
5375,0,196.5522,0.5039891
5376,6,129.23386,0.8603674
5377,0,229.95483,0.4132759
5378,3,146.56264,0.80757254
5379,4,162.90436,0.7217161
5380,5,134.28987,0.8397515
5381,8,155.11934,0.7057673
5382,1,122.55387,0.8467458
5383,4,174.2423,0.6744823
5384,7,122.5624,0.889365
5385,7,120.18159,0.8421466
5386,9,148.54257,0.7919906
5387,6,170.01373,0.5717923
5388,4,168.94354,0.5677313
5389,6,184.09354,0.5295105
5390,4,179.7452,0.56444377
5391,3,166.46513,0.7829989
5392,1,184.04514,0.6930263
5393,4,138.3016,0.9095363
5394,1,155.44884,0.7174828
5395,8,191.36201,0.41087583
5396,8,179.26164,0.5562027
5397,5,127.99684,0.8891519
5398,0,177.19833,0.51306725
5399,4,151.19923,0.90386665
5400,5,196.51057,0.48459297
5401,2,150.09792,0.85317534
5402,7,143.92206,0.72043115
5403,8,209.17241,0.4868792
5404,5,162.63693,0.65662116
5405,4,221.77022,0.32662964
5406,3,149.48776,0.80677783
5407,2,143.1608,0.76251066
5408,9,196.32607,0.3103256
5409,4,129.80768,0.8739534
5410,4,140.80188,0.9189517
5411,4,217.79388,0.28821072
5412,0,173.94455,0.62590975
5413,3,158.62459,0.6833427
5414,3,153.94727,0.7685294
5415,0,205.00737,0.44486824
5416,3,144.18909,0.85439426
5417,7,125.96252,0.92538464
5418,6,163.58778,0.6172278
5419,8,164.52951,0.6500516
5420,3,155.26299,0.8071375
5421,3,145.88454,0.712767
5422,8,149.70248,0.7467028
5423,5,180.50035,0.58407503
5424,4,156.23299,0.9073858
5425,7,195.33043,0.48222253
5426,9,196.82552,0.57198083
5427,0,156.98216,0.7547653
5428,0,190.28827,0.5263553
5429,2,147.28621,0.7873835
5430,1,190.73433,0.55925804
5431,3,166.29535,0.66325116
5432,5,132.12239,0.7925877
5433,9,155.45909,0.6629949
5434,0,147.89606,0.85383356
5435,3,154.62167,0.7955059
5436,3,144.07663,0.7221539
5437,3,161.31154,0.6837147
5438,7,129.55801,0.8467809
5439,1,149.46848,0.66053456
5440,7,110.65404,0.8237014
5441,5,176.5703,0.7021017
5442,4,188.97057,0.5777642
5443,0,165.85945,0.63542885
5444,5,130.19643,0.8163599
5445,5,158.33311,0.73149955
5446,0,165.23138,0.7324383
5447,1,150.6874,0.76341194
5448,0,196.27208,0.49232298
5449,0,160.97041,0.53946364
5450,6,169.95999,0.56022036
5451,7,144.92117,0.67575514
5452,0,169.30301,0.6564052
5453,4,137.29727,0.8992101
5454,4,184.69066,0.4455337
5455,1,152.76286,0.8489734
5456,8,175.66672,0.6227291
5457,7,174.41783,0.58663535
5458,9,195.22739,0.35068467
5459,9,211.06384,0.43029192
5460,5,136.8786,0.8938824
5461,7,128.49211,0.8627445
5462,3,218.75214,0.33279556
5463,7,186.4405,0.4587688
5464,7,164.69292,0.6989927
5465,0,155.86432,0.7489797
5466,8,174.9793,0.5749967
5467,6,165.61946,0.6248461
5468,9,204.62186,0.60911965
5469,7,165.19225,0.5607874
5470,6,196.587,0.4786678
5471,7,145.3669,0.6768837
5472,4,123.64944,0.88555443
5473,7,125.55336,0.8985028
5474,8,153.44572,0.6437541
5475,3,185.08185,0.64671385
5476,0,181.37439,0.4577036
5477,3,143.74509,0.7192923
5478,2,154.22855,0.7140848
5479,7,190.04085,0.4902594
5480,7,118.72993,0.9055848
5481,9,153.1888,0.653384
5482,0,155.50644,0.6956762
5483,5,185.58104,0.6232277
5484,9,171.68224,0.5941617
5485,8,181.30008,0.588307
5486,3,147.49321,0.7187757
5487,4,164.38817,0.65819985
5488,9,195.5635,0.57742304
5489,0,156.70778,0.8010406
5490,9,148.78835,0.76568234
5491,2,147.93726,0.80914265
5492,9,175.95137,0.6463143
5493,9,178.8277,0.52492166
5494,7,122.1438,0.874544
5495,4,128.41733,0.8005977
5496,4,140.02594,0.75344604
5497,2,140.96013,0.8573708
5498,4,137.5233,0.82789004
5499,7,119.530106,0.8976339
5500,4,170.44511,0.51302266
5501,9,173.43034,0.5436362
5502,3,183.8529,0.5705262
5503,8,165.29253,0.5486338
5504,3,173.418,0.627986
5505,1,127.236626,0.876121
5506,6,152.16945,0.6889164
5507,7,115.314766,0.8866162
5508,1,144.56126,0.7923818
5509,4,137.45715,0.7722548
5510,4,155.09369,0.63476443
5511,8,146.88126,0.7240181
5512,1,137.42838,0.81717074
5513,9,177.03111,0.3402318
5514,6,141.61855,0.7946333
5515,4,147.66396,0.7747747
5516,7,172.08264,0.5508048
5517,5,199.67845,0.34163633
5518,3,148.56625,0.7585446
5519,6,119.14825,0.8916312
5520,9,148.68202,0.6753966
5521,5,162.07835,0.8870887
5522,7,140.40157,0.7480114
5523,0,153.73596,0.59463805
5524,1,169.81615,0.6748031
5525,5,140.58804,0.8961934
5526,0,192.9858,0.5461901
5527,3,154.73154,0.79011095
5528,5,138.92473,0.80449027
5529,9,138.7942,0.76498663
5530,6,201.82024,0.31349304
5531,8,152.84273,0.8315436
5532,3,145.81186,0.783633
5533,3,137.49147,0.76387393
5534,2,155.8874,0.8214987
5535,5,132.57692,0.89771694
5536,4,129.40701,0.9145278
5537,9,207.29208,0.3690646
5538,3,155.5365,0.7840834
5539,3,180.05426,0.6534622
5540,1,161.73624,0.6455575
5541,4,176.51851,0.46238634
5542,9,183.74333,0.53708345
5543,0,152.34705,0.6645666
5544,0,162.92154,0.69189024
5545,0,190.50458,0.37184805
5546,7,123.15137,0.7365987
5547,8,150.54794,0.6579103
5548,9,172.87994,0.5536994
5549,8,162.91898,0.6189558
5550,0,175.90192,0.4254826
5551,3,139.4605,0.84783775
5552,5,173.38045,0.6511013
5553,4,174.32315,0.53777593
5554,2,169.29524,0.7250386
5555,0,153.4385,0.7098394
5556,6,147.95512,0.7117519
5557,6,123.176285,0.8857612
5558,6,178.45013,0.5446838
5559,7,173.61841,0.67615926
5560,4,168.82639,0.5604439
5561,3,154.62263,0.8536621
5562,9,172.77307,0.5259258
5563,5,161.92555,0.6261343
5564,3,154.04022,0.8475637
5565,8,189.28903,0.34020728
5566,3,181.28445,0.6445277
5567,4,155.26974,0.7129669
5568,4,166.08084,0.71371025
5569,0,154.03006,0.7527296
5570,0,168.94089,0.6733207
5571,0,190.43004,0.68736976
5572,2,138.15892,0.8031901
5573,4,174.81796,0.5598052
5574,5,149.64745,0.7001284
5575,6,196.6256,0.5549218
5576,1,228.44736,0.32394004
5577,3,151.66776,0.8077781
5578,8,197.38445,0.46178687
5579,9,178.64066,0.42868534
5580,6,115.96444,0.8483929
5581,4,162.40993,0.6605005
5582,1,157.01347,0.71306616
5583,0,150.82109,0.6348433
5584,0,157.46104,0.8057173
5585,3,138.83223,0.85499996
5586,1,164.33505,0.8787523
5587,8,157.14793,0.6207321
5588,4,172.5655,0.74957865
5589,3,174.71094,0.5189252
5590,0,148.4449,0.66198295
5591,7,167.52075,0.5762485
5592,7,125.177505,0.896622
5593,3,145.31488,0.76471853
5594,0,153.80765,0.7512353
5595,9,162.76595,0.56497073
5596,1,168.89389,0.604086
5597,3,169.19484,0.70935184
5598,8,178.34958,0.57054913
5599,8,167.94643,0.7832522
5600,4,157.62798,0.8356471
5601,2,179.0624,0.641429
5602,6,163.38913,0.7281915
5603,7,174.9413,0.6530514
5604,3,143.0309,0.77816623
5605,0,156.55217,0.57133806
5606,3,116.28227,0.84662235
5607,0,204.50275,0.6902899
5608,4,169.85121,0.5870013
5609,0,171.52931,0.70458895
5610,8,202.52272,0.45619684
5611,6,173.23936,0.5620853
5612,0,202.27988,0.46438402
5613,6,168.29028,0.650948
5614,9,189.9405,0.45093384
5615,0,178.76152,0.5957688
5616,7,140.803,0.78114665
5617,5,152.4673,0.7142573
5618,7,156.12108,0.6956617
5619,7,174.41768,0.51828575
5620,4,128.07936,0.81904835
5621,0,192.6626,0.55209434
5622,4,129.30537,0.895602
5623,6,129.80223,0.8538077
5624,0,164.21342,0.45465413
5625,3,137.76262,0.7351675
5626,4,159.08463,0.69439
5627,0,205.86823,0.4363533
5628,3,177.83908,0.6226913
5629,0,154.68542,0.55437714
5630,3,137.1442,0.83443993
5631,4,154.15161,0.67629457
5632,6,186.69405,0.64492136
5633,4,149.2529,0.68244416
5634,3,193.17361,0.57885873
5635,2,174.64854,0.61079013
5636,8,171.62148,0.5271802
5637,3,130.37613,0.8341099
5638,3,148.04277,0.7333536
5639,1,164.24933,0.7513221
5640,2,176.94296,0.6546928
5641,7,158.49005,0.7919688
5642,0,172.07755,0.61541104
5643,8,170.99065,0.47638234
5644,2,149.34775,0.77172756
5645,6,156.16505,0.59382564
5646,4,190.28065,0.4274217
5647,0,233.86266,0.297896
5648,5,137.02045,0.75086707
5649,0,158.92923,0.6086219
5650,9,187.50748,0.4831626
5651,7,133.58688,0.77817553
5652,3,179.19257,0.6163082
5653,4,137.66673,0.8609947
5654,2,159.49649,0.6340271
5655,3,167.05304,0.62387425
5656,9,190.30038,0.46200427
5657,9,144.44435,0.6800148
5658,0,172.70401,0.7562436
5659,4,163.39398,0.718622
5660,0,159.34953,0.78265125
5661,3,192.19424,0.38396895
5662,3,183.50769,0.598853
5663,0,188.21146,0.4230096
5664,9,220.78711,0.30425322
5665,4,134.57503,0.8097153
5666,6,181.85022,0.60384256
5667,6,148.81342,0.7193711
5668,7,121.471565,0.8929681
5669,0,178.22188,0.7831667
5670,9,157.61334,0.6773921
5671,9,179.61075,0.47130433
5672,1,174.82214,0.3993122
5673,3,179.8942,0.6432872
5674,5,131.98222,0.8063745
5675,9,166.07495,0.5818125
5676,8,167.24748,0.62131256
5677,4,183.60614,0.44397458
5678,0,163.99025,0.622546
5679,7,122.20795,0.7978744
5680,3,146.52225,0.7800829
5681,1,176.85521,0.67783
5682,4,177.90541,0.65173775
5683,4,162.55371,0.6441642
5684,5,180.51251,0.6166194
5685,4,146.42117,0.70243865
5686,3,142.78639,0.7726368
5687,3,145.18826,0.6848783
5688,0,160.6678,0.6189778
5689,0,198.80466,0.358414
5690,0,163.64207,0.6751681
5691,9,156.2679,0.62170076
5692,3,151.44984,0.8263661
5693,4,147.99437,0.8868771
5694,2,162.21832,0.7651709
5695,2,140.30927,0.7829872
5696,5,140.67604,0.83482337
5697,6,138.26974,0.86114997
5698,6,127.02733,0.80007607
5699,9,163.2158,0.65109617
5700,3,144.9474,0.7728692
5701,7,119.10874,0.8359149
5702,1,154.87234,0.6920702
5703,6,169.5039,0.4956844
5704,6,154.10689,0.65745175
5705,9,161.7814,0.68669087
5706,2,151.34506,0.7449317
5707,9,159.73286,0.65983295
5708,0,185.87076,0.54225105
5709,9,200.73132,0.49989912
5710,4,176.67888,0.7659156
5711,9,209.85239,0.4245124
5712,1,167.55656,0.78427935
5713,7,154.18115,0.7055722
5714,0,204.7812,0.48389298
5715,7,118.96026,0.87402946
5716,7,164.06128,0.6590236
5717,8,164.68742,0.64265674
5718,2,143.06041,0.8556211
5719,2,145.54803,0.8070646
5720,2,198.73842,0.46309134
5721,0,194.07024,0.4493154
5722,0,166.71799,0.5978309
5723,3,139.86145,0.74962777
5724,4,128.7877,0.9106197
5725,3,168.23169,0.49461752
5726,1,163.935,0.6684928
5727,0,138.76851,0.8105516
5728,8,164.3448,0.6786791
5729,4,201.92387,0.3953618
5730,0,180.57315,0.510307
5731,4,165.93202,0.6025941
5732,6,150.7896,0.72194856
5733,2,141.47371,0.7722502
5734,6,142.46268,0.77168506
5735,4,178.05081,0.5234787
5736,5,149.32208,0.73779875
5737,5,153.32773,0.7270178
5738,6,127.504715,0.8933683
5739,4,183.47563,0.4759217
5740,0,209.5537,0.503253
5741,9,179.1596,0.62590015
5742,4,167.8447,0.59843194
5743,3,183.7681,0.5736865
5744,6,153.72594,0.72166234
5745,0,164.373,0.5418632
5746,7,116.61022,0.8686807
5747,3,205.9721,0.370658
5748,4,172.37622,0.6995107
5749,4,119.26737,0.8025886
5750,1,169.55968,0.82321763
5751,9,207.48628,0.5319359
5752,3,215.39494,0.4102962
5753,7,118.27055,0.86936986
